"","logFC","AveExpr","t","P.Value","adj.P.Val"
"RASL11A",-2.3346278945795,2.44097776801582,-10.5772141241341,2.02421478930672e-25,2.839684175856e-24
"AGMAT",2.62371389496759,0.473400775221552,10.5754337386523,2.05986863919613e-25,2.88720169211893e-24
"SMPDL3B",3.30534247505317,3.39434399133377,10.5686754046365,2.20097318821412e-25,3.08231361872372e-24
"SCN4B",-2.45359840814398,2.88744007479888,-10.5613330453302,2.36515429837942e-25,3.30937781490861e-24
"SFTPB",-3.13918434613395,-3.43244778690368,-10.5564416868532,2.48121442229983e-25,3.46877629719794e-24
"SLC13A5",-2.94224805360421,-2.97288572398361,-10.5531628192479,2.5621593737109e-25,3.57885071829635e-24
"TNFRSF10D",-2.38488083130353,1.57102354498299,-10.5519282736256,2.59331064857568e-25,3.61924310412332e-24
"POU3F3",-3.29188900513196,-3.78126653059456,-10.5499363596297,2.64436663723113e-25,3.68732122401514e-24
"FES",-2.16204581055106,3.72073373382454,-10.5476016379425,2.70547990093437e-25,3.76929413885122e-24
"COL11A1",6.38809384523888,5.52049353716095,10.54218186799,2.85280146960456e-25,3.97112905601398e-24
"CKMT2",-2.5714184861096,-0.166460558432526,-10.5416008943971,2.86905836156332e-25,3.99033069806098e-24
"MARVELD3",2.90706076731029,4.119723093435,10.5388932776502,2.94604379284766e-25,4.09388915741944e-24
"KIF24",2.52884930773865,2.88484468951557,10.5355259989857,3.0446498065483e-25,4.22728884451604e-24
"SYCE1",-3.13695716626848,-1.79680196056815,-10.52408650003,3.40473813955714e-25,4.7231996639764e-24
"PLD5",-3.0627237689913,-2.95741890642464,-10.5034276755773,4.16528426483085e-25,5.77331915680533e-24
"PKNOX2",-2.80109524542182,-0.598872149059736,-10.4955138940728,4.49934319083032e-25,6.23101348042938e-24
"STRBP",2.20912960263729,5.73620321420703,10.4953159967881,4.50802887674391e-25,6.23771066523327e-24
"PENK",-3.24939361516843,-2.05805411369441,-10.4939770824888,4.56723217240238e-25,6.31423744790407e-24
"SEL1L2",-2.8183171340023,-4.7662658294114,-10.4911686668416,4.69393002502121e-25,6.48386600131446e-24
"KLF14",-2.80028118594872,-2.82204820836738,-10.4733929738812,5.58074090804149e-25,7.70227810332165e-24
"DCST2",-2.44128502121643,0.617991622831826,-10.4406370609107,7.67199025682411e-25,1.05795113303252e-23
"SHOX2",-2.22327427964108,2.27212025624028,-10.437204916264,7.9317604372627e-25,1.09284280922592e-23
"PRLR",3.17609450821723,7.11461658862426,10.4299071798469,8.51345807065736e-25,1.1719928727176e-23
"GRP",4.55480120949878,0.361150200858853,10.4251345725941,8.91656439199874e-25,1.22644391208451e-23
"NDN",-2.260941887996,3.78404178376875,-10.4227236602896,9.12733597324459e-25,1.25437001505074e-23
"GRIN3B",-2.74328040134714,-3.62498792903592,-10.421685491337,9.21961200087059e-25,1.26597773940768e-23
"C11orf87",-2.76622937286111,-4.68229185448892,-10.419582853619,9.40934578906141e-25,1.29093674699545e-23
"CAPZA3",-2.99557508653886,-4.82580372849457,-10.4161570099793,9.72680942312878e-25,1.3333628856426e-23
"CNN1",-2.6280447458159,3.99759428176007,-10.406014982716,1.0730264015719e-24,1.46967428441839e-23
"CPNE8",-2.2007672957998,2.84483904113993,-10.399421391462,1.14370328655409e-24,1.56515408378681e-23
"SCN5A",-2.77706393348923,-1.58006891554266,-10.3882175798528,1.27453835940535e-24,1.74272953902488e-23
"MYBPC1",-3.85562947820937,1.09285312176623,-10.3868062605339,1.29203835982287e-24,1.76516842699915e-23
"ANKRD35",-2.5039750419486,1.3649338708528,-10.3665156568354,1.57162862992084e-24,2.14533266138226e-23
"KBTBD12",-3.21094721810088,-3.2472599686494,-10.3565974387734,1.72935855553224e-24,2.35865291879537e-23
"TJP3",3.66114852764768,5.03942654331493,10.3549929539628,1.75630992382401e-24,2.39339694665437e-23
"DLEC1",-2.5116350761791,-0.0926972287641016,-10.3427771421522,1.97563318394012e-24,2.69001550246905e-23
"ADAM11",-2.47332799218375,-0.578093764706435,-10.3411509700478,2.00680734366421e-24,2.73016787484392e-23
"RSRP1",-2.11572093673806,5.37597483810384,-10.3404716200188,2.01997468071629e-24,2.74577598587635e-23
"MMP10",4.37522058711869,-0.16662489019286,10.3398280558687,2.03252741992788e-24,2.76052320076206e-23
"ALDH18A1",1.99693530269712,6.82638569357699,10.3280838370746,2.27567385296929e-24,3.08816946730832e-23
"APOBEC3B",4.04352054693453,2.55749567112169,10.3233909949168,2.38070899120363e-24,3.22800232506046e-23
"OVOL2",3.11580301513651,3.21297324884573,10.3068224373919,2.79147705249828e-24,3.7817978830794e-23
"PADI4",-2.84144187235788,-3.93492768398868,-10.296890812648,3.07062629707708e-24,4.15650441867502e-23
"ZSCAN4",-2.74077903774594,-4.96082130571422,-10.2920165793221,3.21758215340058e-24,4.35179329144821e-23
"KIF23",3.0850078056754,4.1386040920284,10.2872796963785,3.3670734331664e-24,4.55018272206799e-23
"KRT4",-3.84436709957275,-2.65336329761066,-10.2811771315674,3.5698562565937e-24,4.82019841046565e-23
"SCHIP1",-2.43499878739149,0.912619297759531,-10.2738667345264,3.82877003822006e-24,5.16549216730055e-23
"C15orf48",4.08011676098156,3.37402959430749,10.2701076584377,3.96906922321168e-24,5.3503185211064e-23
"BRI3BP",2.48801351941685,5.11267170339996,10.2666096299117,4.10419917537912e-24,5.52787524843456e-23
"LTB4R2",-2.13650783336001,1.30861118887642,-10.2560830065282,4.53897895319474e-24,6.10839501483508e-23
"PGC",-3.50700361892166,-2.7269142183345,-10.2417645531151,5.20451456374019e-24,6.99823647106077e-23
"STK32A",-2.67752799385809,-0.172300749791408,-10.2211305831619,6.33710267200486e-24,8.51410237101946e-23
"EPHB6",-2.53371691523862,2.32566060215722,-10.2030890726971,7.5255870204112e-24,1.01024926670856e-22
"PHYKPL",-1.95049219117229,4.56857796245992,-10.2026995076391,7.55354919401818e-24,1.01316355621421e-22
"GAL3ST1",-2.89075121172811,-2.46728136455327,-10.2016584546973,7.62878028366448e-24,1.02240799781816e-22
"IZUMO4",-2.36060328028441,0.731549454294703,-10.2012626255217,7.6575791661346e-24,1.02541946470148e-22
"TACC1",-2.37911964793373,6.42170684142248,-10.1972919066375,7.95250290063464e-24,1.06403306770424e-22
"MCM4",2.48840009986364,6.60837401639887,10.1959771106803,8.05261931670916e-24,1.07653952795906e-22
"IRF6",2.64462091082389,6.89840152341661,10.1659770186233,1.0709099266382e-23,1.43049905534368e-22
"SPRR2A",-3.24450468753324,-5.3256105412131,-10.1638015175762,1.09325087990715e-23,1.45913871557953e-22
"LRCH2",-2.29048004042471,1.05483638374422,-10.1601748098168,1.13152643467667e-23,1.50898130214535e-22
"FZD4",-2.33953192275656,5.79518050584909,-10.1502638705447,1.2430336742251e-23,1.65632192627215e-22
"FCN2",-3.29019321683143,-2.44979808654964,-10.1483221826245,1.26612286502816e-23,1.68570162547669e-22
"EPYC",4.52656631134766,-0.659471200426912,10.138203726144,1.39350293897646e-23,1.85377078162853e-22
"MME",-2.6768339143264,4.37295884944885,-10.1356655652685,1.42739983775335e-23,1.89730595333204e-22
"ACVRL1",-2.05750291363524,4.70516045974348,-10.1305672959258,1.49797593270628e-23,1.98948393751147e-22
"PRR11",3.37720585896132,2.89218220499249,10.1126031449617,1.77535921654518e-23,2.35594966303698e-22
"MLIP",-2.96085540082784,-2.53016567077659,-10.0813142650621,2.38524965716105e-23,3.16270050695421e-22
"CCDC154",-2.57956807523191,-1.17409774320706,-10.0714920921436,2.61652507587719e-23,3.4665213249745e-22
"CYP4A22",-3.13979007171806,-3.49634728061533,-10.0674073651266,2.71912680227995e-23,3.59951074978284e-22
"SDS",3.08300928501591,2.75756043327778,10.0631048024751,2.83151426148466e-23,3.74522657786416e-22
"DZIP1L",-2.1599298732077,1.70370352713712,-10.0607698634643,2.89442023662974e-23,3.82530922464206e-22
"TIAF1",-2.07942163009293,1.60663173231497,-10.0388732577233,3.55600647367793e-23,4.69584131157323e-22
"LPIN3",-2.0825077721357,4.40931347990448,-10.0363782955704,3.64031388381638e-23,4.80325780614632e-22
"SYNM",-2.82398983449793,5.34999798081066,-10.0298287916282,3.87117210037335e-23,5.10371045910084e-22
"FPGT-TNNI3K",-2.45280185950312,0.314257387285922,-10.0296654860823,3.87711000036122e-23,5.10738319803681e-22
"WNT7B",4.25032687110717,3.22835360311387,10.0273304457648,3.96300760312399e-23,5.21629668508677e-22
"TF",-2.99537526817731,2.25758527548886,-10.0089425972593,4.70871611322927e-23,6.19280253105957e-22
"SV2B",-2.6065520287181,0.881060355061099,-9.98173105179366,6.07436183431739e-23,7.98239130587548e-22
"ASPG",-2.85664975549718,-2.12015492687581,-9.97958696581137,6.19732615649462e-23,8.13738052785108e-22
"PRDM5",-2.16990265385984,1.83525953834446,-9.97803480762162,6.28787939827517e-23,8.24959594253058e-22
"SCNN1D",-2.38155898894818,1.71328770266285,-9.96508134074838,7.09655184905783e-23,9.30302828562169e-22
"PTCH2",-2.34175672783586,1.32931629448054,-9.96247393515833,7.27138108560874e-23,9.52450992159405e-22
"CES1",-2.71509398612163,3.17553816282358,-9.96091455368216,7.37797191165275e-23,9.65632301167281e-22
"DNAJC22",4.14928339529505,2.66652838200485,9.95938292149261,7.48417298791427e-23,9.78741363383172e-22
"ASXL3",-2.78905350739656,-1.12219495443402,-9.95783366890619,7.59313690164531e-23,9.92190300139991e-22
"IL18RAP",-2.66114752189116,-0.958149724624058,-9.95399673063975,7.86981630836701e-23,1.02751517844054e-21
"CCR6",3.78030191532681,0.154476495954216,9.93757164040479,9.17161238445415e-23,1.19651880406852e-21
"C3orf35",-2.23234618765693,-0.772868352232777,-9.93079664257805,9.76879419338445e-23,1.27340122538542e-21
"PRSS50",-3.11515302704438,-1.29698866259543,-9.92323934037972,1.04804780385194e-22,1.36507383969557e-21
"VWF",-2.30397410917455,7.54316659120735,-9.91654918570097,1.11532315312138e-22,1.45153261445989e-21
"CDK3",-2.59277119579638,1.47448755968875,-9.91618255022388,1.11913122451153e-22,1.45531968144144e-21
"MEIS2",-2.21743481292309,2.81553109418741,-9.91038872185484,1.18104808848663e-22,1.53460482580183e-21
"TROAP",3.27060813734971,2.97519435040106,9.91023610638389,1.18272411774338e-22,1.53555119229134e-21
"DIO3",-2.98344741812628,-0.786250632228202,-9.90863789682636,1.20041791434956e-22,1.55727553772666e-21
"MRVI1",-2.18286218153648,4.27816785961494,-9.90330873538213,1.26133410467034e-22,1.63499171983788e-21
"ZP1",-2.87849230495146,-2.79850712575023,-9.89980301196105,1.30306726733954e-22,1.68773772443666e-21
"CHRNA1",3.20941043635058,-0.591165704236264,9.89625051336158,1.34675276252746e-22,1.74292611910802e-21
"DGKG",-2.32080929541827,0.113381320356092,-9.89583316141914,1.35197931155405e-22,1.74829375779013e-21
"TNFRSF25",-2.28245163294678,2.65073584901216,-9.89213124782322,1.39922742130556e-22,1.80794911542377e-21
"TRIM63",-2.87341107729432,-2.76853765475299,-9.89152081020008,1.40717414819908e-22,1.81676834448364e-21
"HMGB3",3.05556514129855,5.58978564919798,9.88201804568726,1.53680739912332e-22,1.98255495923528e-21
"LOXL4",-2.53205292758938,2.22162081224576,-9.86215667654005,1.8471828740083e-22,2.38105840155581e-21
"CAMK2N2",3.13686123440633,-1.28107492820291,9.86087763788309,1.86917552379024e-22,2.40749213131743e-21
"PDE3B",-2.6552790696662,2.41258542323167,-9.82595151238654,2.58104050504697e-22,3.32173147762319e-21
"SHCBP1",2.96598969866816,2.88456161177915,9.81642651342329,2.81800951199284e-22,3.62382604149365e-21
"KLHDC1",-2.14181591820159,1.64453332968067,-9.80865577548506,3.02720104792895e-22,3.8897492925926e-21
"CDT1",3.19837080672172,3.19156177799714,9.80404767014904,3.15844503247351e-22,4.05517312687545e-21
"SPARCL1",-2.3996985068552,8.06482922684725,-9.80114511173802,3.24399065329141e-22,4.16170867421066e-21
"CPAMD8",-2.53597492934407,3.12261266545163,-9.7983606016693,3.32821306089669e-22,4.26637944823648e-21
"ARHGEF25",-2.06514477285453,4.10747198791496,-9.78276527995354,3.84155282467565e-22,4.92052809630195e-21
"MAPK8IP3",-2.15583477722694,5.6205648809008,-9.77854242298079,3.99356460695962e-22,5.11119489151396e-21
"LMBR1L",-1.85773574292814,4.58416623657393,-9.77261074723424,4.21720179905869e-22,5.39315870166914e-21
"OGN",-2.95374899466815,3.37603244616201,-9.77178877512414,4.24915510875244e-22,5.42973661097128e-21
"BSPRY",3.13194012803477,5.06103668426701,9.76968620210977,4.33198598782821e-22,5.53121898824118e-21
"IL1B",3.04192088354822,1.24742906991597,9.76720591042145,4.43175543344572e-22,5.6541522274111e-21
"S100A14",4.57220720452732,6.36448165896202,9.76150801042863,4.66965617277148e-22,5.952984969899e-21
"CDC25A",2.96028222032397,2.2493502140976,9.74926606902099,5.22441624777974e-22,6.65496984770244e-21
"TNFSF11",3.39686976520935,-0.96126001548333,9.74024695096368,5.6744398917605e-22,7.22254120708526e-21
"SOX5",-2.46218066570511,1.24371718433202,-9.7378543862397,5.80013146725555e-22,7.37672921224032e-21
"CCR8",3.46273403546425,-2.13519891569328,9.72343916538786,6.61794544654239e-22,8.41024078982952e-21
"PRG4",-3.02916587399009,1.52633640924666,-9.71128593999045,7.39543935859462e-22,9.39093290966368e-21
"COLCA2",-2.58987941157445,-0.272060225903795,-9.70381168165852,7.91784404706583e-22,1.00464234216607e-20
"IGSF3",2.69604240087388,6.07501685940626,9.69967733627767,8.22234190925026e-22,1.04246170544274e-20
"ACTN3",-2.62647336582558,-3.7297578470136,-9.69897352638456,8.27532113332696e-22,1.04835831370834e-20
"FAXDC2",-2.45528954580595,4.23302802989347,-9.696710305109,8.44798725217884e-22,1.06939638630511e-20
"GJB2",4.61425918601672,3.93083788051931,9.68762678537891,9.17762869326463e-22,1.16085181668202e-20
"HIC1",-2.1623438013072,3.76508440152369,-9.65217614840443,1.26726805667079e-21,1.60168052435545e-20
"GOLGA8T",-2.83774378325596,-3.70464941770985,-9.64187812350584,1.39154054390374e-21,1.75737579367672e-20
"ADRA2A",-2.55736054245502,4.17909511989063,-9.63999133843172,1.41558376277232e-21,1.78634764082554e-20
"KIF19",-2.82158085382962,-0.771856332260134,-9.63840401724999,1.4361292412856e-21,1.81086397638526e-20
"TMEM236",-2.47193427720825,-2.24769083145635,-9.63200809554485,1.52195002199716e-21,1.91734178311866e-20
"RAD51AP1",2.84325337246396,2.90701699927102,9.63193645530866,1.52293950186614e-21,1.91734178311866e-20
"SLC39A6",2.85249802439562,8.92631196710093,9.62792652943834,1.57935154078974e-21,1.98681933349505e-20
"FAM83D",3.47484980584651,3.23256456756309,9.61582738857462,1.76240971944522e-21,2.21538593360519e-20
"FOXP3",2.87436345397777,1.71829678754828,9.61354634511313,1.79920440890999e-21,2.25988442151694e-20
"GIMAP8",-2.12213170004973,3.78000278553435,-9.61121787828955,1.83754864222266e-21,2.3062587645185e-20
"TFAP2A",2.93632492128785,6.29391234575843,9.61065592227865,1.84692326496078e-21,2.31520003154018e-20
"CNTNAP2",6.16343876159762,2.28883428906937,9.61061962046563,1.84753048249179e-21,2.31520003154018e-20
"PODN",-2.58658789918535,5.70193141209761,-9.60524552172302,1.93963845317744e-21,2.42874512031176e-20
"RFX8",-2.3515699270309,-0.396922463119018,-9.60301248431065,1.97923523206712e-21,2.47641300889449e-20
"MAD2L1",2.88336506112953,4.04274501716549,9.60280324689164,1.98298624639696e-21,2.47919183259028e-20
"SYNDIG1L",-2.59836800593517,-3.03717531631891,-9.60000284512225,2.03387208196957e-21,2.54085037348905e-20
"PRSS2",-3.56303069302695,-2.5239476111739,-9.5985226938236,2.06128795220769e-21,2.57311623186604e-20
"SRMS",3.50448935818526,-0.0739829695609888,9.59502687944616,2.12750000306849e-21,2.65372459967042e-20
"ADCY5",-2.75017984176874,3.2491481552265,-9.58241081255383,2.38444871132442e-21,2.97194018996842e-20
"GPRIN1",2.8255310601336,2.65188340575226,9.57214558299165,2.61600570414444e-21,3.25804307642217e-20
"HTR1D",3.32289419650769,-1.38173796619921,9.56720470363452,2.73526389664373e-21,3.40395398750524e-20
"BIK",3.29596433709425,2.85373655496542,9.55948978118987,2.93232977911264e-21,3.64639596400324e-20
"BRIP1",2.95667682784559,2.79100888192674,9.55149729123869,3.15131403809247e-21,3.91570102447947e-20
"ADRB1",-3.09609722424472,-1.36536222602341,-9.55112002674422,3.16204156563055e-21,3.92601988413117e-20
"SOBP",-2.19857787362452,2.01437296192113,-9.53936841185891,3.51492609031265e-21,4.36082292812679e-20
"NR0B1",-3.05657845967997,-4.91153389307452,-9.53397634237673,3.6896323181923e-21,4.57407134289746e-20
"MROH7",-2.53976126211574,-0.579766206287448,-9.51715607636607,4.2917593647545e-21,5.31646613051354e-20
"BEGAIN",-2.50038225244804,0.29136098915869,-9.51254577067828,4.47314544193887e-21,5.53692708905543e-20
"MIB2",-2.13448020651951,4.32964550811044,-9.50057563275359,4.98030051469971e-21,6.15998543814347e-20
"PALM",-2.42641136698675,4.93152196561894,-9.49960142388398,5.02399777705862e-21,6.20929336244704e-20
"SLC12A4",-1.9760431741717,5.42004094157792,-9.48726739024742,5.61117393957875e-21,6.92971427919166e-20
"RIMKLB",-2.00841012629212,4.98811318148429,-9.44292645026366,8.34051834888184e-21,1.0292568073643e-19
"SLC9A5",-2.22897166573781,0.668391243767184,-9.44216476216602,8.39738524151077e-21,1.03548579199543e-19
"HACD3",2.12568806012237,7.46860418251993,9.44097854144365,8.48671255456112e-21,1.04570496974566e-19
"AGXT",-3.05510170150676,-4.41278981669575,-9.43613215705424,8.86154169153832e-21,1.09106048653492e-19
"CCR5",3.20693284901233,2.64630572194243,9.42763619310936,9.55859333024586e-21,1.17599003591476e-19
"CXCL3",-2.79735766522223,-1.91831057168883,-9.38509249809876,1.39536117431991e-20,1.71540493987143e-19
"MAMDC4",-2.25821262334566,1.8486215053411,-9.38145619881538,1.44111889565022e-20,1.7703145918287e-19
"FIGNL2",-2.47072922471446,-3.31775281107753,-9.36662108040361,1.64369790676039e-20,2.01763918054837e-19
"CCL21",-3.17436392917724,2.05667167873824,-9.35668541381648,1.79488263912004e-20,2.2015505981576e-19
"GTF2A1L",-2.97523512621737,-3.03425277544982,-9.3246832319264,2.3816990537067e-20,2.9191126904092e-19
"SLC9A3R1",2.49546788165692,7.74437874828646,9.31043553036872,2.70063689117633e-20,3.30751470504384e-19
"MCM2",2.5879583577729,5.51127414515867,9.29544388082546,3.08190127923193e-20,3.77160471506004e-19
"PRR15L",3.6130105811702,4.77626674187632,9.29144006487981,3.19243850931871e-20,3.9039306540748e-19
"SMIM22",4.48348724604941,4.43779798545076,9.28840586731518,3.27881143624457e-20,4.00652954008075e-19
"TNFRSF14",-2.11381623534453,5.55116632726823,-9.28757349264769,3.30290775687695e-20,4.03293250826505e-19
"SMIM10",-2.10729109953582,1.72148198304158,-9.27656783052713,3.63847723250208e-20,4.43932579805957e-19
"TREM2",2.91167638760256,3.54796225033135,9.25530772070203,4.38508044965213e-20,5.34623465204766e-19
"PLA2G1B",-2.66437112303454,-3.85269834784356,-9.25359028448282,4.45162607666316e-20,5.42328551279498e-19
"DLL4",-2.06561647905832,3.86780986113581,-9.25282143395472,4.48173965537501e-20,5.45586984493173e-19
"HIST1H3H",3.91870834826072,1.55919129787668,9.23126595387844,5.41315070479138e-20,6.58478084607619e-19
"SLC5A9",-2.46535087050723,-1.60686084466894,-9.22752527696013,5.5932492671816e-20,6.79875602971819e-19
"CLEC5A",3.13923413208038,1.72563183081228,9.22692836368498,5.62253164175757e-20,6.82922640115427e-19
"GAPT",2.82233376061645,1.3340133425103,9.21406768604884,6.2915919016605e-20,7.63615457547604e-19
"OTUB2",2.33534516224115,1.92567452576651,9.17644790794015,8.73493132257726e-20,1.05937194775239e-18
"COLEC11",-2.5874763806989,-0.85688349740264,-9.15429900795843,1.05906836069228e-19,1.28347678745677e-18
"NKAIN1",5.80531318801571,2.91608372958044,9.15285132022355,1.07247315385359e-19,1.29875056142674e-18
"EMX2",-2.40604873018299,0.0246280653894439,-9.15111447116233,1.08877705460203e-19,1.31750968003859e-18
"OVCH2",-3.12071222914755,-4.00027880117185,-9.15044574471906,1.09511959508749e-19,1.32419573128378e-18
"SNED1",-2.22471510548578,4.98562279529479,-9.14819754707282,1.11671182462787e-19,1.34929766550674e-18
"SOX11",4.1701720911733,1.13765507916161,9.1429810722892,1.1684478278723e-19,1.41075709053762e-18
"FSTL3",-2.24079918893554,4.77797681374191,-9.138593585407,1.21379263762203e-19,1.46441415542738e-18
"PITX1",4.97180073234012,3.3410819797343,9.12374730446622,1.38052907818102e-19,1.66433873911957e-18
"SHC2",-2.38367242646495,4.00365931897347,-9.11756975961495,1.4564082643861e-19,1.75451175523034e-18
"CCDC87",2.63996639905579,0.274452139883519,9.11322727006608,1.51220224496877e-19,1.82037243500958e-18
"LPIN1",-2.18422135719541,5.176322310516,-9.10810032408265,1.58080185272024e-19,1.90153915513185e-18
"LRP5L",-2.08662371920689,2.17018965102992,-9.10573289896829,1.61350873206519e-19,1.9394422838021e-18
"CYP46A1",-2.20399556732782,-0.124727061156108,-9.09685077477439,1.74229561076912e-19,2.09269205198607e-18
"SLCO1C1",-2.42980406020383,-1.84730054074281,-9.09174068749476,1.82094379690654e-19,2.18553721046494e-18
"RNF223",3.14560789561025,0.743011185054487,9.08097050184307,1.9983869298385e-19,2.39673304398026e-18
"IGF2BP2",-2.58079527204955,1.58917090377352,-9.07969747916852,2.02045927118368e-19,2.42141283809091e-18
"PRKD1",-2.11773020551239,2.63337223078745,-9.06014974928928,2.39128488354899e-19,2.86370945810379e-18
"GOLT1A",3.04018688801824,1.77330435794506,9.05935867935239,2.40763152287863e-19,2.88115609787314e-18
"TESC",-2.35454413383532,0.821933261019519,-9.05649867785659,2.46765786835945e-19,2.95080888863677e-18
"CACNA1G",-2.71366212657118,-0.24063747504839,-9.0520726296993,2.56348262220534e-19,3.06313487666616e-18
"HCAR2",-2.39147709783235,1.13272707159188,-9.0444808810636,2.73648890695512e-19,3.26745245095017e-18
"PAN2",-1.93023158070227,5.23554953400715,-9.04298974120013,2.77180263263342e-19,3.30718100563766e-18
"SQLE",2.72777387278893,5.99852372397394,9.02635469532941,3.19765790921618e-19,3.81248352487342e-18
"SEPT4",-2.05355946060929,3.96858200457603,-9.02100959884195,3.34776659052675e-19,3.98851926958124e-18
"MISP",4.93637261021035,3.81684293300817,9.01869711041456,3.41484932530773e-19,4.06545213945342e-18
"FLG",-2.7003428146245,-1.0702077109526,-9.00966512716414,3.68983334840632e-19,4.38960130280673e-18
"ZNF219",-2.14400602862221,4.48098361286407,-8.99927152824136,4.03345197399331e-19,4.79486590862902e-18
"ESPL1",2.97714673202859,3.46649261551455,8.99146020140858,4.31235313047766e-19,5.12265819451097e-18
"CCNF",2.43153252290221,4.50341649247299,8.98947007104319,4.38640644590112e-19,5.20680905809053e-18
"FBN2",3.43579392122183,2.00746238842164,8.98508064069619,4.5542129501653e-19,5.40204336980441e-18
"NTF3",-2.78532397980249,-1.32562247073211,-8.9658668858841,5.36663581516054e-19,6.36105340987903e-18
"FKBP4",2.08741215586426,8.28710307999686,8.95527409125158,5.8741981296476e-19,6.95757546013743e-18
"ALX4",-2.87892503517848,0.148846243345852,-8.93831038666348,6.78760321778132e-19,8.03356719778749e-18
"KCNAB3",-2.1683314848818,0.115688655827648,-8.9249750855951,7.60303576483895e-19,8.99211594873617e-18
"UBL4B",-2.49314526317925,-3.12191857430423,-8.92446899287285,7.63581987373298e-19,9.02430265602447e-18
"TCEAL7",-2.28370045439049,0.659613518486183,-8.92403153123427,7.66427073205715e-19,9.05132497605845e-18
"MAPK12",-2.15087182227696,2.8747017705279,-8.92367580101552,7.68748333043645e-19,9.07212617647938e-18
"SOX10",-3.75035350512773,1.2369959759179,-8.91905232817525,7.9955782668766e-19,9.42884677279487e-18
"TMEM262",-1.98307392304047,0.835679494452963,-8.91359936814078,8.37466663803394e-19,9.8687071662592e-18
"PTGER1",-2.62857350410437,-3.84613838141705,-8.91106727571455,8.55668620012603e-19,1.00758711119653e-17
"KLK3",-3.37979157278104,-3.6770547426417,-8.90430991145445,9.06180813442961e-19,1.0662924996526e-17
"CA3",-2.78681242212909,-0.0828086221972909,-8.89792326078357,9.56627057820131e-19,1.12483513917704e-17
"MMP28",-2.29306706284579,1.64387987236393,-8.89531906590085,9.77984784293412e-19,1.1491143915813e-17
"RARRES2",-2.35758717604196,5.24798165913069,-8.88924458176318,1.02965284018665e-18,1.2089467369235e-17
"PLN",-2.38502664541128,1.7963192457931,-8.87788341585669,1.13363520836285e-18,1.33007177994955e-17
"CYP4A11",-2.88436218452256,-3.19515549905662,-8.86820161726252,1.2303918332875e-18,1.44254984621978e-17
"ODF3L2",-2.50396965102712,-3.76095765538642,-8.86403619861928,1.27449041065744e-18,1.49317195400451e-17
"DPYS",-2.72919824423364,-3.40417536075028,-8.86337205439609,1.28166455672113e-18,1.50049211073355e-17
"GPRC5A",2.79861073424197,7.50156556762586,8.85204763769288,1.410319505839e-18,1.64992107964688e-17
"LSMEM2",-2.53934203780861,-3.99517840508228,-8.83249078815866,1.66323419377096e-18,1.94439997414653e-17
"CENPI",2.60282557289587,1.85312543451681,8.82820968522835,1.72431542660878e-18,2.01435348647023e-17
"DDIAS",2.61202196598067,2.48280495312117,8.82742064461403,1.73581273506143e-18,2.02632375693086e-17
"AQP1",-2.30067813873193,7.22828284329319,-8.82272207255393,1.80586272507597e-18,2.10657982249143e-17
"C11orf91",-2.56010712884795,-4.86267123461466,-8.81503975940304,1.92646295247686e-18,2.24564598697716e-17
"FBXO16",2.88623039116486,1.28418568254602,8.79749405279587,2.23256739256661e-18,2.60059593542464e-17
"POC1A",2.37633818863336,3.17900275454535,8.79500449462756,2.27972709234918e-18,2.6536219883142e-17
"TNNC1",-2.53236268381893,-1.21647898053596,-8.79216488751454,2.3347205781329e-18,2.71568395746499e-17
"ANKDD1B",-2.36386507253043,-2.26650813317185,-8.78898192424771,2.39792323905845e-18,2.7871987261452e-17
"ART4",-2.79579565288715,-2.09246795756591,-8.7852400639399,2.47438871307325e-18,2.87401579339971e-17
"TMEM91",-2.09093937092397,2.25713896106931,-8.78036712919734,2.57759037703121e-18,2.99174046411437e-17
"KCNA5",-2.49950365683136,-1.45220145388178,-8.77996420335163,2.58631175935516e-18,2.99971434766153e-17
"TCAP",-2.52929248840954,-0.39441436546255,-8.77985878860336,2.58859828423765e-18,3.00021874102308e-17
"ZNF366",-2.32878592587427,0.926799497684792,-8.75229694301505,3.26041669955608e-18,3.77616381579036e-17
"FXYD7",-2.51950345764049,-2.47817343711506,-8.75091841270351,3.29820764321963e-18,3.81720417450626e-17
"CGN",3.07579013786219,5.77595305374744,8.7359178661522,3.73847915326407e-18,4.32366721772575e-17
"ARMC12",-2.36450077815371,-1.70089211559202,-8.73252464261984,3.84585831418866e-18,4.44468204456482e-17
"CAPN9",3.92497276892745,0.983726013540961,8.73178445473363,3.86968355565739e-18,4.46902941213947e-17
"ADAMDEC1",3.7191851808182,1.3513814278461,8.73138303763242,3.8826653456562e-18,4.48082810510451e-17
"SIX4",2.80294626596901,3.88941254682102,8.71045571087453,4.62252022434032e-18,5.33086798540827e-17
"GRIA1",-3.26271791185451,-2.37718692335598,-8.70988468578927,4.6445486155162e-18,5.35119673163665e-17
"CCDC3",-2.1934171205732,4.09147223800313,-8.70982769193719,4.64675294785704e-18,5.35119673163665e-17
"PCBP3",-2.48712839346642,0.28793505914046,-8.70971923232351,4.65095066021896e-18,5.3522268144551e-17
"TAC1",-3.07836497842665,-2.5186145744618,-8.702870226731,4.9237571853887e-18,5.66214603795977e-17
